node_id,node_type,capacity,demand_mean,failure_prob,initial_inventory,reorder_point,target_stock,holding_cost,backorder_cost,k_fail,k_prevent,x,y,effective_capacity,delta,utilization,economic_severity,fragility,regime,degree_centrality,betweenness,pagerank,network_criticality
CUS_031,customer_region,40.48903936256573,64.59257066681482,0.0,0.0,0.0,0.0,0.10895103864055261,18.272420933207037,50993.48472634307,599.8829915290023,59.57137746857274,23.128053968685226,40.48903936256573,-24.103531304249096,1.5953100316460975,85.00571852582306,1.0,overloaded,0.013986013986013986,0.0,0.006824429007261507,0.5151724137931034
CUS_032,customer_region,85.54163734278511,65.80775999265637,0.0,0.0,0.0,0.0,0.16070816801792231,12.92333000118498,42269.14199798867,4491.732990934886,56.69377953193868,75.84222371847541,85.54163734278511,19.733877350128736,0.7693067614423778,9.410430691961276,0.048230245752552935,near_critical,0.006993006993006993,0.0,0.005577476719307167,0.27482758620689657
CUS_033,customer_region,93.75628069947032,58.59372889141482,0.0,0.0,0.0,0.0,0.05249397558824265,20.92057112620757,33612.65368752966,2743.7878669831084,9.40719630893958,88.96564216753973,93.75628069947032,35.162551808055504,0.6249579063319844,12.250456419026285,0.027652915792774388,safe,0.013986013986013986,0.0,0.0062038075855636084,0.48896551724137927
CUS_034,customer_region,49.62554300304173,31.203061727611306,0.0,0.0,0.0,0.0,0.2423099259082065,8.568835236436618,15974.809609471971,5224.405733067426,91.25827441419312,21.21474075233014,49.62554300304173,18.42248127543042,0.6287701824380795,3.057727601124237,0.05148672745871081,near_critical,0.013986013986013986,0.0,0.005759742758818465,0.42137931034482756
CUS_035,customer_region,55.235066613112096,85.87743003581012,0.0,0.0,0.0,0.0,0.12581053900746103,15.340389736988584,45794.40257858542,4521.247871590374,78.29601300260849,56.99338186415264,55.235066613112096,-30.642363422698025,1.5547628581192645,10.128708683799054,1.0,overloaded,0.006993006993006993,0.0,0.006064531813609646,0.3403448275862069
CUS_036,customer_region,27.84613226035814,84.91794044907711,0.0,0.0,0.0,0.0,0.20961948716366663,6.99724954321459,16241.855189478605,4589.802008092085,2.3140094581946435,97.92246337072797,27.84613226035814,-57.07180818871897,3.0495416618402915,3.538683185210011,1.0,overloaded,0.013986013986013986,0.0,0.006584540421619664,0.5055172413793103
CUS_037,customer_region,48.285851026676056,86.56783163660324,0.0,0.0,0.0,0.0,0.12892597763001645,11.382649771993322,38480.76208940357,3695.441555614279,40.91399776247972,60.177475586770846,48.285851026676056,-38.28198060992719,1.7928198384404135,10.413034954088744,1.0,overloaded,0.013986013986013986,0.0,0.006076458657554755,0.47931034482758617
CUS_038,customer_region,90.1536027174871,34.75566355629735,0.0,0.0,0.0,0.0,0.1254411965766008,12.882139651862373,12210.978116442093,1395.793253050052,68.45620733936772,33.94777542089027,90.1536027174871,55.397939161189754,0.38551608043009233,8.748414630719108,0.01773114434451091,safe,0.013986013986013986,0.0,0.0060801465093037795,0.48068965517241374
CUS_039,customer_region,91.61737938918557,27.419337882861672,0.0,0.0,0.0,0.0,0.20070091260005157,22.620721038357402,20296.23462793183,1611.4845590501288,18.576613487108716,52.20123013665123,91.61737938918557,64.1980415063239,0.29928096683911726,12.594743470514675,0.01533788403602591,safe,0.006993006993006993,0.0,0.005832401893439082,0.29413793103448277
CUS_040,customer_region,55.13124809350782,23.38798377420698,0.0,0.0,0.0,0.0,0.14629826806525614,24.186646952712167,40888.55604139648,3225.2860614574015,11.069207402961611,25.243629054958728,55.13124809350782,31.74326431930084,0.42422373124110563,12.677497518753507,0.030540632425904466,safe,0.006993006993006993,0.0,0.006635136524586702,0.3782758620689655
CUS_041,customer_region,42.108046218090706,85.75330979484644,0.0,0.0,0.0,0.0,0.2303283707132877,24.691372165015082,59030.16757074928,5741.495230223898,7.182214050288438,13.779353592780518,42.108046218090706,-43.64526357675574,2.0365064992734,10.281323105522691,1.0,overloaded,0.006993006993006993,0.0,0.005755873415929036,0.28586206896551725
CUS_042,customer_region,42.834989485702465,27.273341652910947,0.0,0.0,0.0,0.0,0.21915939156042852,17.33512358154618,34830.04212662127,1409.2122785201013,25.325547440019736,16.031202498225806,42.834989485702465,15.561647832791518,0.6367070934385145,24.71596554863856,0.06038046516241173,near_critical,0.006993006993006993,0.0,0.006064531813609646,0.3403448275862069
CUS_043,customer_region,83.8949868346099,75.13470706397251,0.0,0.0,0.0,0.0,0.10920657258200515,12.425052741765544,27267.023043459358,4680.0823445921915,77.23529876745681,20.68135275140317,83.8949868346099,8.760279770637382,0.8955804142635203,5.826184463392241,0.10245607948743218,near_critical,0.006993006993006993,0.0,0.005536082631403694,0.26724137931034486
CUS_044,customer_region,90.61541425535742,87.20915618177227,0.0,0.0,0.0,0.0,0.07007912912996186,10.290796223026222,51556.319483737636,1487.206397903481,41.356793130996984,44.98592999441262,90.61541425535742,3.4062580735851498,0.962409727952176,34.66655304631336,0.22694993876887254,critical,0.006993006993006993,0.0,0.006248221662505894,0.3589655172413793
CUS_045,customer_region,38.39442297674073,83.8500987051653,0.0,0.0,0.0,0.0,0.22491502797111435,11.786442914731218,34196.77168582979,1866.235221261083,24.479650155014543,16.125406285192412,38.39442297674073,-45.455675728424566,2.1839135010822153,18.32393435524263,1.0,overloaded,0.006993006993006993,0.0,0.005536082631403694,0.26724137931034486
CUS_046,customer_region,90.5014258105636,78.30190349957692,0.0,0.0,0.0,0.0,0.15353230425754583,14.812158310237438,34136.01164003739,3451.124074673991,43.456308469769034,13.175483289206745,90.5014258105636,12.19952231098668,0.8652007722339915,9.891273365262021,0.07576031741449049,near_critical,0.006993006993006993,0.0,0.0059442906488333825,0.31758620689655176
CUS_047,customer_region,29.4247889651402,56.15230696897629,0.0,0.0,0.0,0.0,0.2406411049810378,8.2715375542022,35492.910362196344,1642.4448934334657,25.318460612660154,3.0054578761178785,29.4247889651402,-26.727518003836092,1.9083333795698727,21.60980286407042,1.0,overloaded,0.006993006993006993,0.0,0.005577476719307167,0.27482758620689657
CUS_048,customer_region,28.921498305515847,44.11497436117488,0.0,0.0,0.0,0.0,0.17162584238291834,14.30028263978546,27024.818488490306,3425.3735024033745,18.72389446153415,98.86038985195765,28.921498305515847,-15.193476055659033,1.525335025701672,7.889597578053502,1.0,overloaded,0.006993006993006993,0.0,0.008925956433408032,0.4224137931034483
CUS_049,customer_region,81.37309015278973,55.15694727604644,0.0,0.0,0.0,0.0,0.0805754244252672,23.413317165471355,23776.28870599502,775.5867933331358,34.240367681062864,79.44570304958843,81.37309015278973,26.21614287674329,0.6778278565122856,30.655871026136015,0.03674289940822287,safe,0.013986013986013986,0.0,0.006174702660922949,0.48758620689655163
CUS_050,customer_region,66.70315587411561,79.52265378967832,0.0,0.0,0.0,0.0,0.09239092221610852,23.475666321863603,29089.428160620493,4014.575070952905,0.23087725867420028,99.3368498411178,66.70315587411561,-12.819497915562707,1.1921872773119773,7.245954465042744,1.0,overloaded,0.013986013986013986,0.0,0.006534070281162759,0.5041379310344827
CUS_051,customer_region,41.067228947311634,54.36965311523855,0.0,0.0,0.0,0.0,0.07580601143640836,8.046534203151515,39775.55471666156,2661.100653636283,92.1852450154995,31.915649460807003,41.067228947311634,-13.302424167926915,1.323918231371141,14.947031282830254,1.0,overloaded,0.006993006993006993,0.0,0.008983311910215095,0.42379310344827587
CUS_052,customer_region,74.4635096287926,69.49634758469591,0.0,0.0,0.0,0.0,0.16993907134319808,14.455679455179965,57253.36020434404,2384.925035152257,17.723550124927257,67.80940608798282,74.4635096287926,4.967162044096682,0.9332940111356766,24.006356325866196,0.16758385185622715,critical,0.013986013986013986,0.0,0.006315073675279725,0.5013793103448275
CUS_053,customer_region,83.45056709809316,53.72245163170104,0.0,0.0,0.0,0.0,0.22849753793746524,19.99237237845735,59549.42440736955,3422.7759637848408,65.99957188011513,30.248028113792813,83.45056709809316,29.72811546639212,0.6437637693768122,17.39799070621056,0.032543486146871504,safe,0.006993006993006993,0.0,0.006635136524586702,0.3782758620689655
CUS_054,customer_region,91.06516997494943,75.38830345149714,0.0,0.0,0.0,0.0,0.1306280408238164,16.236378601259986,44588.039426185045,3299.1378346324486,90.70863269095085,41.930098792781024,91.06516997494943,15.67686652345229,0.827850027318186,13.51505807308973,0.05996330297383644,near_critical,0.013986013986013986,0.0,0.005944852060306481,0.453103448275862
CUS_055,customer_region,68.5303848607494,50.61175011732598,0.0,0.0,0.0,0.0,0.1380100216467105,7.516140366245705,10044.802348245368,4171.194577307168,65.55177383430522,66.29097142100953,68.5303848607494,17.91863474342341,0.7385300727577518,2.4081356460551575,0.052857936820606195,near_critical,0.006993006993006993,0.0,0.006260761138924686,0.3624137931034483
CUS_056,customer_region,21.482483400701874,34.83573854443977,0.0,0.0,0.0,0.0,0.2056302845088025,22.212608027922602,18567.420747438104,4173.170373663925,12.936280345827445,27.515252560171334,21.482483400701874,-13.353255143737897,1.6215880582643263,4.449236212500099,1.0,overloaded,0.013986013986013986,0.0,0.0056812158068163775,0.4144827586206896
CUS_057,customer_region,30.399087217506462,70.60524105119583,0.0,0.0,0.0,0.0,0.23206538203705052,9.05044815848372,34814.34692228955,4357.651056838878,95.29224684855657,61.00604828871739,30.399087217506462,-40.20615383368937,2.3226105621531667,7.989246148484532,1.0,overloaded,0.013986013986013986,0.0,0.005601229311663855,0.4117241379310344
CUS_058,customer_region,39.13301982705355,44.036837125851214,0.0,0.0,0.0,0.0,0.24522567813834156,12.993522703272738,42698.52464185578,627.7517029071716,40.006144613475534,87.51076133225116,39.13301982705355,-4.903817298797662,1.1253114970546572,68.01817413495698,1.0,overloaded,0.013986013986013986,0.0,0.00599576606611139,0.4668965517241379
CUS_059,customer_region,65.76705833249343,90.19531245767945,0.0,0.0,0.0,0.0,0.22079687522944585,11.444313476458765,34950.162112273676,3194.033408508545,63.220250011486236,33.41112669587556,65.76705833249343,-24.428254125186015,1.3714360159106704,10.942328285975464,1.0,overloaded,0.013986013986013986,0.0,0.006068713903439967,0.476551724137931
CUS_060,customer_region,38.315375057441614,89.29058746238798,0.0,0.0,0.0,0.0,0.2186645771523958,24.564088615291226,45974.533917882865,4705.669757090998,76.25900919626407,48.06076309423065,38.315375057441614,-50.97521240494636,2.3304114165273178,9.77002983445738,1.0,overloaded,0.006993006993006993,0.0,0.006635136524586702,0.3782758620689655
CUS_061,customer_region,54.23391458857037,68.3614395769468,0.0,0.0,0.0,0.0,0.10786402722046691,10.156168194047089,37227.87557528301,2754.9031352377374,21.88566087946322,81.60560167528311,54.23391458857037,-14.127524988376422,1.26049244454417,13.513315622282448,1.0,overloaded,0.006993006993006993,0.0,0.006866847522295116,0.38517241379310346
CUS_062,customer_region,84.5427439470782,20.56302745999999,0.0,0.0,0.0,0.0,0.11722599370587475,20.95021671361505,51154.562642887846,1260.8098856382708,77.43359011830512,11.570416730942945,84.5427439470782,63.97971648707821,0.2432264024086085,40.572780421206346,0.01538941771466268,safe,0.013986013986013986,0.0,0.005946577385711242,0.4544827586206896
CUS_063,customer_region,49.25469426173969,34.444311742318234,0.0,0.0,0.0,0.0,0.08079271651552529,13.45600665093587,39081.76892834238,5630.9543032728925,98.08211455330343,6.964063659139463,49.25469426173969,14.810382519421452,0.6993102334425424,6.940523190825185,0.06324957658498151,near_critical,0.013986013986013986,0.0,0.006071931481745625,0.4779310344827586
CUS_064,customer_region,30.3498138010929,40.29741142031453,0.0,0.0,0.0,0.0,0.22696981190127213,18.269065144581734,11151.464130937245,5078.911067082039,17.635638000807585,42.34953946796538,30.3498138010929,-9.947597619221632,1.3277647001202828,2.1956407552030712,1.0,overloaded,0.013986013986013986,0.0,0.006313320024611992,0.49999999999999994
CUS_065,customer_region,61.41386964194975,71.46221867113628,0.0,0.0,0.0,0.0,0.18053734697385104,24.840840110561096,59968.20500733033,3340.5267144960253,9.519908696086398,72.78432989687184,61.41386964194975,-10.048349029186532,1.163616933565164,17.951721429767865,1.0,overloaded,0.006993006993006993,0.0,0.005832401893439082,0.29413793103448277
CUS_066,customer_region,93.24980586624419,54.59066643781804,0.0,0.0,0.0,0.0,0.13495538496309117,6.028383091138587,41974.54371728947,2443.3573228765727,78.74638746315023,83.21200752819861,93.24980586624419,38.65913942842615,0.5854239151566909,17.17904431099447,0.025214868865339985,safe,0.013986013986013986,0.0,0.005777398501637481,0.4227586206896551
CUS_067,customer_region,81.5923089948384,44.11592616806746,0.0,0.0,0.0,0.0,0.19976415593341096,21.02778867685446,32019.15955152514,5411.670607449667,14.390869607855826,87.90687796589602,81.5923089948384,37.476382826770944,0.5406873112373651,5.916686708065305,0.025989969080571263,safe,0.006993006993006993,0.0,0.006064531813609646,0.3403448275862069
CUS_068,customer_region,27.207142472891096,60.03800099554703,0.0,0.0,0.0,0.0,0.06350369603748302,6.056142028002207,5028.530929113804,2899.7416283184475,77.46238812922299,3.4838350279915664,27.207142472891096,-32.83085852265593,2.2066999889962076,1.7341306825428566,1.0,overloaded,0.006993006993006993,0.0,0.006505898474392986,0.37
CUS_069,customer_region,68.91932048493916,32.600063643340334,0.0,0.0,0.0,0.0,0.07937274696428086,22.21601947241072,50271.85354725521,3464.179714453028,81.91998792939803,9.275607742449477,68.91932048493916,36.31925684159883,0.4730177751892429,14.511906913349275,0.026795817618890133,safe,0.006993006993006993,0.0,0.006635136524586702,0.3782758620689655
CUS_070,customer_region,49.58611384540658,39.30889694929725,0.0,0.0,0.0,0.0,0.20046578288671058,15.083572087816277,46264.629337152815,3055.7380082153127,36.79043402218176,21.918921647863232,49.58611384540658,10.27721689610933,0.79274002136666,15.140247368318537,0.08867436081193071,near_critical,0.006993006993006993,0.0,0.008595226049144108,0.41827586206896555
CUS_071,customer_region,35.62845060762613,28.91827610254704,0.0,0.0,0.0,0.0,0.06719647002218904,8.525827300442604,14644.058129965704,5027.091925437949,39.85066234742124,99.03884573604824,35.62845060762613,6.710174505079088,0.8116624666343811,2.9130277200351666,0.12969875057189026,near_critical,0.013986013986013986,0.0,0.005872973787558187,0.43793103448275855
CUS_072,customer_region,30.29084433429593,53.654713040093796,0.0,0.0,0.0,0.0,0.1285836353394148,22.501683981081648,58657.76052056198,5300.724273257983,19.230067903513305,22.079792120893405,30.29084433429593,-23.363868705797866,1.7713178427101421,11.06598975851071,1.0,overloaded,0.006993006993006993,0.0,0.005983091706431975,0.32862068965517244
CUS_073,customer_region,69.20554093212975,75.1043848085435,0.0,0.0,0.0,0.0,0.16328413016192894,16.01817536980806,50570.08086613322,4407.930244584728,2.6577764997291697,4.945913714601568,69.20554093212975,-5.89884387641375,1.0852365836168925,11.472522943905489,1.0,overloaded,0.006993006993006993,0.0,0.005755873415929036,0.28586206896551725
CUS_074,customer_region,65.11688393420118,39.513849150724354,0.0,0.0,0.0,0.0,0.13373121746296035,20.15820637465721,50463.63165618615,3586.726873395243,38.5369480857103,27.069676149510702,65.11688393420118,25.60303478347683,0.6068141895526207,14.069549602592577,0.03758969636881808,safe,0.013986013986013986,0.0,0.007822514858698008,0.5386206896551724
CUS_075,customer_region,59.143885307694006,62.30713527854172,0.0,0.0,0.0,0.0,0.18533047650192752,6.321584218387897,5058.710576251098,1667.5242636240862,89.45114977187811,64.62907632285592,59.143885307694006,-3.1632499708477155,1.053483973100364,3.0336653484470646,1.0,overloaded,0.013986013986013986,0.0,0.005997649189660203,0.46827586206896543
CUS_076,customer_region,32.89702639527671,55.2466955215505,0.0,0.0,0.0,0.0,0.14521835133573213,23.710838876853103,8271.7680700837,1683.4805104579518,58.57713251547224,19.548650958200408,32.89702639527671,-22.34966912627379,1.6793826547642832,4.913492029577199,1.0,overloaded,0.006993006993006993,0.0,0.005983091706431975,0.32862068965517244
CUS_077,customer_region,70.96452569067183,27.436772794911075,0.0,0.0,0.0,0.0,0.09139703192816795,13.454680685441245,14687.606454519393,1240.8061370784103,86.02818862189409,32.03972035973079,70.96452569067183,43.527752895760756,0.3866265930460181,11.837148459873582,0.02245790400294834,safe,0.013986013986013986,0.0,0.00709546258370697,0.5262068965517241
CUS_078,customer_region,47.056901488869016,46.80272176265406,0.0,0.0,0.0,0.0,0.10296143546431594,17.20970134683577,16296.466371982367,5386.009991845623,92.96666209195551,9.98310571767902,47.056901488869016,0.2541797262149572,0.9945984602008893,3.025702959455161,0.7973338901099469,critical,0.013986013986013986,0.0,0.006239420423520112,0.49034482758620684
CUS_079,customer_region,28.055221721643292,66.4676942232734,0.0,0.0,0.0,0.0,0.07439379284192459,22.047646358605327,46484.93332158409,5008.948720309132,52.60605268860209,99.66772115191534,28.055221721643292,-38.412472501630106,2.3691737275416602,9.280377164395333,1.0,overloaded,0.013986013986013986,0.0,0.006622977278790087,0.506896551724138
CUS_080,customer_region,23.313132720812096,44.29525017032272,0.0,0.0,0.0,0.0,0.2397290997425282,16.537219169951857,49340.503099459886,1436.8765651218537,97.86341439004389,49.86395468763152,23.313132720812096,-20.98211744951062,1.9000127825283415,34.3387207343559,1.0,overloaded,0.006993006993006993,0.0,0.006120876438168334,0.3513793103448276
CUS_081,customer_region,57.02540572029844,48.554927091285876,0.0,0.0,0.0,0.0,0.1295050049109986,16.695054056098733,12042.893580128282,2265.970945265202,19.320832244513053,10.32834791070496,57.02540572029844,8.470478629012561,0.851461317600105,5.3146725492187725,0.10559128415500843,near_critical,0.006993006993006993,0.0,0.005536082631403694,0.26724137931034486
CUS_082,customer_region,84.96084547482651,46.900459364593345,0.0,0.0,0.0,0.0,0.1317338754733426,13.630380073747093,39823.205017959015,5597.231653189463,93.27796196569825,39.14919795306634,84.96084547482651,38.06038611023317,0.5520243955021578,7.114803796849575,0.02560138543377114,safe,0.013986013986013986,0.0,0.005782541264106144,0.4241379310344827
CUS_083,customer_region,44.694684469832715,62.595067282136945,0.0,0.0,0.0,0.0,0.14236358228994966,18.175068196334017,35491.946285886996,2263.935506817418,34.57308057626326,37.859278755973094,44.694684469832715,-17.90038281230423,1.4005036174802026,15.677101303906246,1.0,overloaded,0.013986013986013986,0.0,0.00601980343047976,0.46965517241379307
CUS_084,customer_region,27.09798261870415,74.23353516090395,0.0,0.0,0.0,0.0,0.127819342304416,9.290779451202873,35946.98258161715,4655.46748360385,25.742236234537142,82.67898819237445,27.09798261870415,-47.135552542199804,2.739448770244058,7.721454979165741,1.0,overloaded,0.006993006993006993,0.0,0.005832401893439082,0.29413793103448277
CUS_085,customer_region,89.56286447187873,70.17107442436847,0.0,0.0,0.0,0.0,0.06051519806461108,23.910397820438128,26586.660384571907,5581.452202999864,57.897752475024255,0.46187988433276095,89.56286447187873,19.391790047510256,0.7834840347965986,4.763394797196753,0.049039343660861955,near_critical,0.006993006993006993,0.0,0.005983091706431975,0.32862068965517244
CUS_086,customer_region,22.89064994925768,62.20010103739498,0.0,0.0,0.0,0.0,0.05530648744121487,19.869199224447705,51867.99353880499,3230.2961534161955,46.5757440357255,0.5473108834627483,22.89064994925768,-39.3094510881373,2.71727107684909,16.05673011867722,1.0,overloaded,0.013986013986013986,0.0,0.005901173700458862,0.4462068965517241
CUS_087,customer_region,78.99872843701995,85.90727148369047,0.0,0.0,0.0,0.0,0.12461211751161061,16.30155821261411,19868.798350963014,1383.2357192170527,77.4907903381328,49.65904788462816,78.99872843701995,-6.908543046670516,1.0874513195763424,14.364000347105891,1.0,overloaded,0.006993006993006993,0.0,0.005887388139302794,0.3106896551724138
CUS_088,customer_region,60.2365942814188,92.26849341666153,0.0,0.0,0.0,0.0,0.2211284243404807,8.752185855300672,37684.99818658689,5329.810835605455,37.446393644893774,10.110616593558497,60.2365942814188,-32.031899135242725,1.5317680974059253,7.070607071987379,1.0,overloaded,0.013986013986013986,0.0,0.0059493445498945766,0.45724137931034475
CUS_089,customer_region,80.82221766799414,62.32945102693839,0.0,0.0,0.0,0.0,0.2464288592635689,17.14422860988144,28373.866211635577,2534.914023159588,41.76192926540456,11.839908317866875,80.82221766799414,18.492766641055745,0.7711920413144152,11.193226260301167,0.0513010809811777,near_critical,0.013986013986013986,0.0,0.0058859390408710546,0.44068965517241376
CUS_090,customer_region,79.60629188131789,41.32978509300567,0.0,0.0,0.0,0.0,0.11075932368198882,22.486685126696266,6318.36955403755,3362.5159407197525,46.3675714681501,69.01267695784597,79.60629188131789,38.27650678831222,0.5191773679726565,1.8790601042281132,0.025460512702661656,safe,0.006993006993006993,0.0,0.0059442906488333825,0.31758620689655176
CUS_091,customer_region,32.254377511209086,48.25505059061573,0.0,0.0,0.0,0.0,0.17374295563392841,5.801900197455518,30394.995845148016,3372.3799169030467,21.43264028549866,13.962365417912071,32.254377511209086,-16.000673079406646,1.4960775657147956,9.01292161443679,1.0,overloaded,0.013986013986013986,0.0,0.005870543385925169,0.436551724137931
CUS_092,customer_region,34.1355727259226,27.26076119787286,0.0,0.0,0.0,0.0,0.2394639591459209,13.099881229916345,49493.32813787119,5859.294177098656,8.07352800027391,65.1669467934994,34.1355727259226,6.87481152804974,0.7986027191268129,8.4469778512433,0.12698716616112563,near_critical,0.013986013986013986,0.0,0.005990256249000354,0.4655172413793103
CUS_093,customer_region,85.35568150559105,52.17695910180595,0.0,0.0,0.0,0.0,0.13621527152758767,5.717977720147179,34403.04132091014,5964.486482327661,95.87075259719342,4.039922884216319,85.35568150559105,33.1787224037851,0.6112886474743712,5.767980432656499,0.029257968983921284,safe,0.013986013986013986,0.0,0.0077370386059315895,0.5372413793103448
CUS_094,customer_region,72.93477527221161,87.72418650546025,0.0,0.0,0.0,0.0,0.05902294914185571,23.71748204022161,51061.165908327726,1146.2741023893082,5.98243373172992,83.4707664326936,72.93477527221161,-14.789411233248643,1.202775852507267,44.545336758367995,1.0,overloaded,0.013986013986013986,0.0,0.00721933280626621,0.5303448275862068
CUS_095,customer_region,31.681825323093452,88.68086434090321,0.0,0.0,0.0,0.0,0.16348962270986467,12.944666029456481,29475.883016969572,847.1444388712906,96.87523213615988,31.065418508108277,31.681825323093452,-56.999039017809764,2.7991084300392925,34.794400652906766,1.0,overloaded,0.006993006993006993,0.0,0.006120876438168334,0.3513793103448276
CUS_096,customer_region,34.20226187546404,92.32798961686092,0.0,0.0,0.0,0.0,0.06885721069760141,22.346060810023626,43931.41419207963,5065.105485374655,97.58975403678963,84.21546555168719,34.20226187546404,-58.12572774139688,2.6994702851244763,8.673346353581444,1.0,overloaded,0.006993006993006993,0.0,0.006635136524586702,0.3782758620689655
CUS_097,customer_region,90.75367634583897,79.68414238752275,0.0,0.0,0.0,0.0,0.15913513881620955,15.869911901597213,54440.68669762825,5844.921002556912,70.4838323043181,48.29383894717839,90.75367634583897,11.069533958316214,0.8780266055985098,9.314186910962986,0.08285324051894935,near_critical,0.006993006993006993,0.0,0.005983091706431975,0.32862068965517244
CUS_098,customer_region,54.2302893426384,47.119927217949694,0.0,0.0,0.0,0.0,0.12830136833688627,6.795064705023906,9258.984689324101,4789.284141297714,44.607289292022614,93.06844885446205,54.2302893426384,7.110362124688706,0.8688857793148781,1.9332711144624775,0.12329905676540705,near_critical,0.013986013986013986,0.0,0.007138888131334172,0.5275862068965517
CUS_099,customer_region,65.91657564454644,31.81425059881096,0.0,0.0,0.0,0.0,0.09116395860260151,24.514720487793213,17028.732438339917,3336.656219584282,93.61769316401961,97.71927299143573,65.91657564454644,34.10232504573548,0.482644164805656,5.103532194413948,0.02848814141789984,safe,0.006993006993006993,0.0,0.006866847522295116,0.38517241379310346
